transaction_id,raw_address,unmatch_reason
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_22,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_33,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_50,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_50,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_50,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_50,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_50,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_50,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_50,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_50,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_50,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_50,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211_50,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_50,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_50,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_50,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_33,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_33,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_33,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c1-brooklyn-ny-11211_50,"South 5th Street Unit C1, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-3c-brooklyn-ny-11211_50,"Union Avenue Unit 3C, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_50,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_50,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-2r-brooklyn-ny-11211_50,"North 6th Street Unit 2R, Brooklyn, NY 11211",no exact match found
none-south-4th-street-unit-4a-brooklyn-ny-11211_22,"South 4th Street Unit 4A, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_22,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_22,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_22,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_22,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_50,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-74-jackson-street-unit-garden-brooklyn-ny-11211_50,"74 Jackson Street Unit GARDEN, Brooklyn, NY 11211",no phonetic match found
none-union-avenue-unit-5c-brooklyn-ny-11211_50,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_22,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_22,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211_22,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_22,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_22,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_33,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3-brooklyn-ny-11211_50,"Jackson Street Unit 3, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-3-brooklyn-ny-11211_50,"Woodpoint Road Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_50,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_50,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_50,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_50,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_50,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211-0_50,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_33,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_33,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_50,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-5-brooklyn-ny-11211_50,"Woodpoint Road Unit 5, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_50,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_50,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211-0_50,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_50,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c1-brooklyn-ny-11211_33,"South 5th Street Unit C1, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-2r-brooklyn-ny-11211_33,"North 6th Street Unit 2R, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211-0_33,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211_33,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211_33,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-74-jackson-street-unit-garden-brooklyn-ny-11211_33,"74 Jackson Street Unit GARDEN, Brooklyn, NY 11211",no phonetic match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_50,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211-0_50,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_50,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_50,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211-0_50,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211-0_50,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211-0_50,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211-0_50,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211-0_50,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-7c-brooklyn-ny-11211_50,"Maspeth Avenue Unit 7C, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_51,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_51,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_51,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_51,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_51,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_22,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-1l-brooklyn-ny-11211_51,"North 11th Street Unit 1L, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-2-brooklyn-ny-11211_51,"Manhattan Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-hope-street-unit-pha-brooklyn-ny-11211_51,"Hope Street Unit PHA, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_51,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-devoe-street-unit-na-brooklyn-ny-11211_51,"Devoe Street Unit NA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_51,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_51,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_51,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-south-4th-street-unit-4a-brooklyn-ny-11211_51,"South 4th Street Unit 4A, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_51,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_51,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_51,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_51,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_51,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_51,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_51,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_51,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c1-brooklyn-ny-11211_51,"South 5th Street Unit C1, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-3c-brooklyn-ny-11211_51,"Union Avenue Unit 3C, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_51,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_51,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211_51,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-5-brooklyn-ny-11211_51,"Jackson Street Unit 5, Brooklyn, NY 11211",no exact match found
none-74-jackson-street-unit-garden-brooklyn-ny-11211_51,"74 Jackson Street Unit GARDEN, Brooklyn, NY 11211",no phonetic match found
none-havemeyer-street-none-brooklyn-ny-11211-0_51,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211_51,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211_51,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211_51,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_51,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-3-brooklyn-ny-11211_51,"Woodpoint Road Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_51,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_51,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_51,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_51,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_51,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211-0_51,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-206-brooklyn-ny-11211_51,"Union Avenue Unit 206, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1-brooklyn-ny-11211_51,"Skillman Avenue Unit 1, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211_33,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_51,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_51,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_51,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211_34,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_34,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211_34,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_34,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_34,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_51,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_51,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_51,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_51,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_51,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_51,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-lorimer-street-unit-1-brooklyn-ny-11211_51,"Lorimer Street Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_51,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211-0_51,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211-0_51,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211-0_51,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211-0_51,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_51,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-7c-brooklyn-ny-11211_51,"Maspeth Avenue Unit 7C, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_22,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_22,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_22,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_22,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_22,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_52,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_52,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_52,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211_52,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_52,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-3-brooklyn-ny-11211_52,"South 5th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-1l-brooklyn-ny-11211_52,"North 11th Street Unit 1L, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-2-brooklyn-ny-11211_52,"Manhattan Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_22,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_22,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211-0_22,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_52,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-devoe-street-unit-na-brooklyn-ny-11211_52,"Devoe Street Unit NA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_52,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_52,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_52,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-south-4th-street-unit-4a-brooklyn-ny-11211_52,"South 4th Street Unit 4A, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_52,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_52,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_52,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
